Date,Value
1937-09-01,4.47
1937-10-01,3.98
1937-11-01,5.57
1937-12-01,1.87
1938-01-01,2.8
1938-02-01,1.1
1938-03-01,3.73
1938-04-01,5.78
1938-05-01,5.06
1938-06-01,7.25
1938-07-01,5.28
1938-08-01,2.78
1938-09-01,7.76
1938-10-01,2.09
1938-11-01,3.19
1938-12-01,2.45
1939-01-01,3.93
1939-02-01,5.52
1939-03-01,2.4
1939-04-01,4.26
1939-05-01,1.53
1939-06-01,6.51
1939-07-01,12.4
1939-08-01,9.2
1939-09-01,0.56
1939-10-01,5.04
1939-11-01,3.14
1939-12-01,1.15
1940-01-01,2.35
1940-02-01,2.38
1940-03-01,2.05
1940-04-01,3.37
1940-05-01,3.64
1940-06-01,2.31
1940-07-01,3.44
1940-08-01,10.14
1940-09-01,4.1
1940-10-01,1.1
1940-11-01,4.45
1940-12-01,1.16
1941-01-01,2.07
1941-02-01,2.58
1941-03-01,2.5
1941-04-01,3.24
1941-05-01,0.94
1941-06-01,4.31
1941-07-01,4.52
1941-08-01,4.99
1941-09-01,2.8
1941-10-01,2.37
1941-11-01,1.57
1941-12-01,2.87
1942-01-01,2.76
1942-02-01,2.63
1942-03-01,5.52
1942-04-01,0.73
1942-05-01,2.7
1942-06-01,1.23
1942-07-01,1.61
1942-08-01,15.61
1942-09-01,2.83
1942-10-01,5.87
1942-11-01,0.96
1942-12-01,5.15
1943-01-01,2.8
1943-02-01,1.81
1943-03-01,4.18
1943-04-01,2.77
1943-05-01,3.23
1943-06-01,4.28
1943-07-01,10.27
1943-08-01,1.0
1943-09-01,6.89
1943-10-01,3.9
1943-11-01,1.36
1943-12-01,2.01
1944-01-01,4.47
1944-02-01,5.9
1944-03-01,6.97
1944-04-01,2.57
1944-05-01,0.85
1944-06-01,1.24
1944-07-01,1.43
1944-08-01,6.25
1944-09-01,9.61
1944-10-01,3.45
1944-11-01,4.08
1944-12-01,2.43
1945-01-01,1.72
1945-02-01,8.66
1945-03-01,1.3
1945-04-01,2.12
1945-05-01,2.64
1945-06-01,7.72
1945-07-01,10.82
1945-08-01,3.41
1945-09-01,5.74
1945-10-01,1.32
1945-11-01,4.02
1945-12-01,5.87
1946-01-01,2.89
1946-02-01,3.58
1946-03-01,1.07
1946-04-01,3.36
1946-05-01,5.95
1946-06-01,3.9
1946-07-01,6.32
1946-08-01,7.17
1946-09-01,4.56
1946-10-01,1.22
1946-11-01,3.44
1946-12-01,1.17
1947-01-01,3.95
1947-02-01,1.12
1947-03-01,3.71
1947-04-01,2.84
1947-05-01,1.47
1947-06-01,4.95
1947-07-01,5.97
1947-08-01,1.29
1947-09-01,4.02
1947-10-01,1.77
1947-11-01,5.31
1947-12-01,2.5
1948-01-01,4.02
1948-02-01,3.84
1948-03-01,2.61
1948-04-01,5.69
1948-05-01,7.31
1948-06-01,5.46
1948-07-01,3.8
1948-08-01,4.7
1948-09-01,1.89
1948-10-01,2.82
1948-11-01,5.9
1948-12-01,4.23
1949-01-01,1.6
1949-02-01,4.38
1949-03-01,2.9
1949-04-01,1.66
1949-05-01,5.42
1949-06-01,2.84
1949-07-01,6.11
1949-08-01,9.35
1949-09-01,3.01
1949-10-01,2.34
1949-11-01,3.39
1949-12-01,2.49
1950-01-01,2.12
1950-02-01,0.86
1950-03-01,2.59
1950-04-01,3.17
1950-05-01,2.14
1950-06-01,2.81
1950-07-01,12.83
1950-08-01,5.55
1950-09-01,2.48
1950-10-01,2.15
1950-11-01,1.55
1950-12-01,2.57
1951-01-01,1.68
1951-02-01,1.64
1951-03-01,2.9
1951-04-01,2.28
1951-05-01,2.95
1951-06-01,4.42
1951-07-01,4.39
1951-08-01,7.16
1951-09-01,0.98
1951-10-01,3.23
1951-11-01,7.01
1951-12-01,2.8
1952-01-01,4.56
1952-02-01,4.97
1952-03-01,4.54
1952-04-01,2.22
1952-05-01,2.91
1952-06-01,1.33
1952-07-01,3.11
1952-08-01,5.69
1952-09-01,3.05
1952-10-01,2.63
1952-11-01,5.64
1952-12-01,3.17
1953-01-01,1.72
1953-02-01,3.48
1953-03-01,2.67
1953-04-01,5.8
1953-05-01,3.16
1953-06-01,2.92
1953-07-01,3.56
1953-08-01,9.14
1953-09-01,4.17
1953-10-01,1.05
1953-11-01,2.74
1953-12-01,2.69
1954-01-01,6.4
1954-02-01,1.59
1954-03-01,4.14
1954-04-01,2.46
1954-05-01,5.78
1954-06-01,0.37
1954-07-01,4.96
1954-08-01,7.27
1954-09-01,2.77
1954-10-01,1.7
1954-11-01,2.13
1954-12-01,3.62
1955-01-01,2.41
1955-02-01,2.71
1955-03-01,3.96
1955-04-01,1.73
1955-05-01,1.58
1955-06-01,2.47
1955-07-01,2.34
1955-08-01,8.16
1955-09-01,9.26
1955-10-01,1.48
1955-11-01,2.05
1955-12-01,2.14
1956-01-01,2.49
1956-02-01,5.72
1956-03-01,3.09
1956-04-01,3.81
1956-05-01,2.57
1956-06-01,2.07
1956-07-01,6.63
1956-08-01,5.04
1956-09-01,3.7
1956-10-01,8.06
1956-11-01,1.51
1956-12-01,2.76
1957-01-01,4.11
1957-02-01,4.74
1957-03-01,4.06
1957-04-01,1.86
1957-05-01,1.94
1957-06-01,3.56
1957-07-01,2.18
1957-08-01,5.96
1957-09-01,7.18
1957-10-01,3.44
1957-11-01,4.81
1957-12-01,4.53
1958-01-01,4.16
1958-02-01,3.55
1958-03-01,6.41
1958-04-01,3.28
1958-05-01,6.23
1958-06-01,4.99
1958-07-01,6.27
1958-08-01,10.48
1958-09-01,0.36
1958-10-01,4.88
1958-11-01,3.07
1958-12-01,4.1
1959-01-01,1.52
1959-02-01,1.84
1959-03-01,3.96
1959-04-01,5.03
1959-05-01,1.98
1959-06-01,2.49
1959-07-01,7.49
1959-08-01,2.81
1959-09-01,10.73
1959-10-01,8.78
1959-11-01,1.85
1959-12-01,2.65
1960-01-01,3.85
1960-02-01,3.57
1960-03-01,2.54
1960-04-01,1.4
1960-05-01,4.43
1960-06-01,2.57
1960-07-01,4.78
1960-08-01,6.49
1960-09-01,5.88
1960-10-01,2.76
1960-11-01,1.1
1960-12-01,2.37
1961-01-01,3.52
1961-02-01,4.56
1961-03-01,3.59
1961-04-01,2.74
1961-05-01,7.77
1961-06-01,6.7
1961-07-01,1.69
1961-08-01,7.42
1961-09-01,1.62
1961-10-01,4.12
1961-11-01,1.2
1961-12-01,3.74
1962-01-01,5.56
1962-02-01,2.5
1962-03-01,4.32
1962-04-01,4.49
1962-05-01,3.68
1962-06-01,3.03
1962-07-01,9.05
1962-08-01,4.09
1962-09-01,3.08
1962-10-01,4.48
1962-11-01,4.06
1962-12-01,3.8
1963-01-01,3.36
1963-02-01,3.75
1963-03-01,2.98
1963-04-01,1.29
1963-05-01,1.55
1963-06-01,9.72
1963-07-01,2.01
1963-08-01,2.4
1963-09-01,6.84
1963-10-01,1.21
1963-11-01,5.31
1963-12-01,2.85
1964-01-01,4.56
1964-02-01,4.56
1964-03-01,2.26
1964-04-01,2.38
1964-05-01,1.56
1964-06-01,2.58
1964-07-01,7.33
1964-08-01,10.58
1964-09-01,12.26
1964-10-01,5.55
1964-11-01,1.14
1964-12-01,2.95
1965-01-01,2.73
1965-02-01,2.53
1965-03-01,2.83
1965-04-01,2.19
1965-05-01,1.48
1965-06-01,4.69
1965-07-01,3.46
1965-08-01,3.08
1965-09-01,0.77
1965-10-01,1.29
1965-11-01,0.49
1965-12-01,1.08
1966-01-01,4.86
1966-02-01,3.83
1966-03-01,1.5
1966-04-01,1.68
1966-05-01,5.95
1966-06-01,1.82
1966-07-01,4.26
1966-08-01,5.24
1966-09-01,3.39
1966-10-01,1.25
1966-11-01,1.05
1966-12-01,3.13
1967-01-01,5.44
1967-02-01,3.56
1967-03-01,1.34
1967-04-01,1.31
1967-05-01,3.25
1967-06-01,1.37
1967-07-01,7.21
1967-08-01,11.19
1967-09-01,3.02
1967-10-01,0.93
1967-11-01,1.75
1967-12-01,4.84
1968-01-01,3.62
1968-02-01,2.01
1968-03-01,4.76
1968-04-01,3.17
1968-05-01,2.16
1968-06-01,3.07
1968-07-01,4.23
1968-08-01,2.04
1968-09-01,1.51
1968-10-01,4.44
1968-11-01,3.56
1968-12-01,3.14
1969-01-01,2.26
1969-02-01,2.16
1969-03-01,4.88
1969-04-01,2.07
1969-05-01,2.05
1969-06-01,4.13
1969-07-01,12.7
1969-08-01,5.28
1969-09-01,2.72
1969-10-01,3.18
1969-11-01,2.97
1969-12-01,3.93
1970-01-01,2.27
1970-02-01,3.97
1970-03-01,3.37
1970-04-01,3.19
1970-05-01,2.58
1970-06-01,4.1
1970-07-01,5.33
1970-08-01,2.04
1970-09-01,1.72
1970-10-01,1.3
1970-11-01,2.34
1970-12-01,3.01
1971-01-01,4.03
1971-02-01,3.59
1971-03-01,3.88
1971-04-01,2.18
1971-05-01,4.46
1971-06-01,2.16
1971-07-01,4.81
1971-08-01,4.63
1971-09-01,5.46
1971-10-01,10.12
1971-11-01,0.97
1971-12-01,1.44
1972-01-01,2.94
1972-02-01,3.5
1972-03-01,2.55
1972-04-01,2.15
1972-05-01,3.35
1972-06-01,4.93
1972-07-01,4.65
1972-08-01,1.6
1972-09-01,6.91
1972-10-01,4.09
1972-11-01,5.44
1972-12-01,4.12
1973-01-01,2.54
1973-02-01,3.21
1973-03-01,4.69
1973-04-01,3.44
1973-05-01,3.62
1973-06-01,5.93
1973-07-01,4.19
1973-08-01,7.92
1973-09-01,0.86
1973-10-01,1.37
1973-11-01,1.9
1973-12-01,5.83
1974-01-01,3.52
1974-02-01,2.98
1974-03-01,5.16
1974-04-01,3.34
1974-05-01,3.74
1974-06-01,4.76
1974-07-01,5.47
1974-08-01,8.33
1974-09-01,4.4
1974-10-01,1.23
1974-11-01,1.22
1974-12-01,3.81
1975-01-01,4.18
1975-02-01,4.18
1975-03-01,5.72
1975-04-01,4.19
1975-05-01,3.37
1975-06-01,1.16
1975-07-01,13.73
1975-08-01,0.74
1975-09-01,4.82
1975-10-01,3.19
1975-11-01,1.63
1975-12-01,3.62
1976-01-01,2.51
