Date,Value
1982-02-01,4.41
1982-03-01,2.41
1982-04-01,3.28
1982-05-01,3.67
1982-06-01,6.45
1982-07-01,5.07
1982-08-01,2.6
1982-09-01,2.25
1982-10-01,2.75
1982-11-01,2.85
1982-12-01,2.26
1983-01-01,1.14
1983-02-01,3.7
1983-03-01,4.13
1983-04-01,6.67
1983-05-01,2.83
1983-06-01,1.64
1983-07-01,1.46
1983-08-01,2.62
1983-09-01,1.66
1983-10-01,5.99
1983-11-01,5.14
1983-12-01,5.48
1984-01-01,1.54
1984-02-01,5.39
1984-03-01,6.45
1984-04-01,4.27
1984-05-01,4.21
1984-06-01,2.74
1984-07-01,10.3
1984-08-01,5.98
1984-09-01,2.15
1984-10-01,2.18
1984-11-01,1.99
1984-12-01,2.01
1985-01-01,2.77
1985-02-01,3.41
1985-03-01,0.96
1985-04-01,1.83
1985-05-01,5.97
1985-06-01,1.45
1985-07-01,3.61
1985-08-01,7.1
1985-09-01,0.06
1985-10-01,3.3
1985-11-01,8.77
1985-12-01,1.11
1986-01-01,0.83
1986-02-01,2.85
1986-03-01,0.97
1986-04-01,1.21
1986-05-01,3.1
1986-06-01,0.47
1986-07-01,3.2
1986-08-01,3.57
1986-09-01,1.63
1986-10-01,2.38
1986-11-01,3.27
1986-12-01,4.86
1987-01-01,4.35
1987-02-01,3.33
1987-03-01,2.35
1987-04-01,7.95
1987-05-01,3.15
1987-06-01,0.86
1987-07-01,2.98
1987-08-01,0.99
1987-09-01,7.36
1987-10-01,0.67
1987-11-01,3.92
1987-12-01,3.38
1988-01-01,2.09
1988-02-01,1.26
1988-03-01,1.55
1988-04-01,3.72
1988-05-01,4.2
1988-06-01,2.04
1988-07-01,3.04
1988-08-01,3.68
1988-09-01,1.73
1988-10-01,1.84
1988-11-01,4.25
1988-12-01,1.2
1989-01-01,1.37
1989-02-01,2.91
1989-03-01,3.55
1989-04-01,5.03
1989-05-01,5.57
1989-06-01,9.97
1989-07-01,8.3
1989-08-01,4.39
1989-09-01,9.9
1989-10-01,3.73
1989-11-01,1.38
1989-12-01,3.01
1990-01-01,3.19
1990-02-01,3.2
1990-03-01,4.02
1990-04-01,3.1
1990-05-01,5.7
1990-06-01,4.79
1990-07-01,2.78
1990-08-01,3.27
1990-09-01,2.03
1990-10-01,10.81
1990-11-01,1.68
1990-12-01,5.14
1991-01-01,3.0
1991-02-01,2.2
1991-03-01,6.66
1991-04-01,2.8
1991-05-01,2.66
1991-06-01,1.14
1991-07-01,4.51
1991-08-01,1.37
1991-09-01,0.74
1991-10-01,0.62
1991-11-01,3.25
1991-12-01,5.52
1992-01-01,2.31
1992-02-01,2.94
1992-03-01,3.2
1992-04-01,4.26
1992-05-01,5.99
1992-06-01,1.88
1992-07-01,3.27
1992-08-01,1.5
1992-09-01,4.13
1992-10-01,1.76
1992-11-01,5.6
1992-12-01,3.45
1993-01-01,4.14
1993-02-01,3.59
1993-03-01,7.01
1993-04-01,3.59
1993-05-01,2.23
1993-06-01,2.33
1993-07-01,5.06
1993-08-01,1.61
1993-09-01,1.67
1993-10-01,1.77
1993-11-01,3.16
1993-12-01,4.89
1994-01-01,4.78
1994-02-01,4.61
1994-03-01,7.24
1994-04-01,1.72
1994-05-01,1.85
1994-06-01,4.49
1994-07-01,7.14
1994-08-01,3.16
1994-09-01,2.41
1994-10-01,1.03
1994-11-01,1.88
1994-12-01,1.78
1995-01-01,4.64
1995-02-01,2.14
1995-03-01,1.14
1995-04-01,1.27
1995-05-01,4.87
1995-06-01,9.26
1995-07-01,4.82
1995-08-01,0.73
1995-09-01,2.7
1995-10-01,7.3
1995-11-01,3.04
1995-12-01,2.05
1996-01-01,6.33
1996-02-01,2.7
1996-03-01,4.24
1996-04-01,2.01
1996-05-01,5.02
1996-06-01,2.57
1996-07-01,2.78
1996-08-01,4.78
1996-09-01,12.57
1996-10-01,3.1
1996-11-01,4.42
1996-12-01,4.57
1997-01-01,4.35
1997-02-01,2.98
1997-03-01,4.4
1997-04-01,3.61
1997-05-01,0.88
1997-06-01,3.38
1997-07-01,2.75
1997-08-01,1.64
1997-09-01,3.08
1997-10-01,1.84
1997-11-01,4.29
1997-12-01,2.72
1998-01-01,7.85
1998-02-01,6.08
1998-03-01,5.05
1998-04-01,5.5
1998-05-01,4.74
1998-06-01,2.63
1998-07-01,1.98
1998-08-01,6.27
1998-09-01,1.87
1998-10-01,1.5
