Date,Value
1998-08-01,4.51
1998-09-01,0.91
1998-10-01,2.79
1998-11-01,0.67
1998-12-01,2.77
1999-01-01,3.47
1999-02-01,2.33
1999-03-01,2.97
1999-04-01,3.17
1999-05-01,2.39
1999-06-01,1.28
1999-07-01,4.75
1999-08-01,3.17
1999-09-01,4.85
1999-10-01,1.64
1999-11-01,1.31
1999-12-01,1.92
2000-01-01,2.4
2000-02-01,2.2
2000-03-01,1.98
2000-04-01,5.13
2000-05-01,1.66
2000-06-01,6.44
2000-07-01,4.08
2000-08-01,4.46
2000-09-01,3.16
2000-10-01,0.02
2000-11-01,1.69
2000-12-01,2.02
2001-01-01,2.07
2001-02-01,1.42
2001-03-01,3.6
2001-04-01,0.74
2001-05-01,7.86
2001-06-01,2.94
2001-07-01,4.87
2001-08-01,2.83
2001-09-01,1.69
2001-10-01,1.17
2001-11-01,0.41
2001-12-01,2.02
2002-01-01,2.11
2002-02-01,0.62
2002-03-01,4.05
2002-04-01,2.83
2002-05-01,5.08
2002-06-01,2.3
2002-07-01,2.37
2002-08-01,0.87
2002-09-01,4.47
2002-10-01,4.73
2002-11-01,5.24
2002-12-01,3.81
2003-01-01,1.21
2003-02-01,6.31
2003-03-01,3.08
2003-04-01,4.43
2003-05-01,6.18
2003-06-01,7.57
2003-07-01,7.75
2003-08-01,2.64
2003-09-01,4.06
2003-10-01,1.8
2003-11-01,3.87
2003-12-01,2.7
2004-01-01,2.83
2004-02-01,3.02
2004-03-01,2.44
2004-04-01,3.77
2004-05-01,5.58
2004-06-01,3.68
2004-07-01,3.39
2004-08-01,3.59
2004-09-01,8.85
2004-10-01,2.28
2004-11-01,4.24
2004-12-01,2.37
2005-01-01,2.71
2005-02-01,2.02
2005-03-01,4.43
2005-04-01,2.35
2005-05-01,1.69
2005-06-01,4.02
2005-07-01,5.47
2005-08-01,3.74
2005-09-01,0.25
2005-10-01,3.38
2005-11-01,2.69
2005-12-01,2.2
2006-01-01,3.48
2006-02-01,1.14
2006-03-01,0.6
2006-04-01,4.16
2006-05-01,2.15
2006-06-01,11.8
2006-07-01,3.49
2006-08-01,2.24
2006-09-01,3.99
2006-10-01,5.11
2006-11-01,3.67
2006-12-01,1.68
2007-01-01,2.42
2007-02-01,1.82
2007-03-01,6.56
2007-04-01,3.58
2007-05-01,2.17
2007-06-01,3.73
2007-07-01,2.85
2007-08-01,1.67
2007-09-01,1.06
2007-10-01,4.93
